Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
VM221101,264,main,8,4,bkbg0101,The clown had a funny face,clown,funny,face,NA,1920,bkbg0101_4ch.wav,0.981176898252463,0,-2.64163853229887,0.195778734855014
VM221101,265,main,8,4,bkbg2106,The road goes up a hill,road,goes,up,hill,1546.666667,bkbg2106_4ch.wav,0.785398163397448,1,0.365917553159951,0
VM221101,266,main,8,4,aslg0110,The room has a lovely view,room,lovely,view,NA,1696,aslg0110_4ch.wav,0.785398163397448,1,0.494662072340233,0
VM221101,267,main,8,3,aslg1708,They ran up the hill,They,ran,hill,NA,1034.666667,aslg1708_4ch.wav,1.74349633798408,0,0.862104581555793,0.958098174586631
VM221101,268,main,8,3,aslg0505,The little boy was tired,little,boy,tired,NA,1578.666667,aslg0505_4ch.wav,1.74207346559891,0,-1.44768730600696,0.956675302201466
VM221101,269,main,8,3,bkbg1211,They carry some shopping bags,They,carry,shopping,bags,1664,bkbg1211_4ch.wav,0.785398163397448,1,2.29395528323227,0
VM221101,270,main,8,3,bkbg0215,They’re watching the train,Theyre,watching,train,NA,1344,bkbg0215_4ch.wav,-0.184840654920821,0,-0.349409914812554,-0.970238818318269
VM221101,271,main,8,3,bkbg1604,The raincoat's very wet,raincoats,very,wet,NA,1706.666667,bkbg1604_4ch.wav,0.785398163397448,1,-2.80636561326414,0
VM221101,272,main,8,3,aslg0204,The lady watered her plants,lady,watered,plants,NA,1952,aslg0204_4ch.wav,1.79195785050408,0,-0.907736621583238,1.00655968710663
VM221101,273,main,8,2,aslg1005,The children dried the dishes,children,dried,dishes,NA,1742.8125,aslg1005_8ch.wav,0.961585811599577,0,-1.71191147390331,0.176187648202129
VM221101,274,main,8,2,bkbg1701,The apple pie's cooking,apple,pies,cooking,NA,1504,bkbg1701_8ch.wav,0.785398163397448,1,-0.548773824989261,0
VM221101,275,main,8,2,bkbg0705,The fruit lies on the ground,fruit,lies,ground,NA,1760,bkbg0705_8ch.wav,0.999953725807398,0,-0.45664876894831,0.21455556240995
VM221101,276,main,8,2,bkbg1712,Some brown leaves fell off the tree,brown,leaves,fell,tree,1964.916667,bkbg1712_8ch.wav,1.01323290305868,0,-2.07524543909467,0.227834739661227
VM221101,277,main,8,2,bkbg0702,The dog came back,dog,came,back,NA,1376,bkbg0702_8ch.wav,0.785398163397448,1,0.946786924435877,0
VM221101,278,main,8,2,aslg1808,The farmer sowed some seeds,farmer,sowed,seeds,NA,1824,aslg1808_8ch.wav,0.785398163397448,1,-1.06149293590965,0
VM221101,279,main,8,1,aslg0512,The noisy dog is barking,noisy,dog,barking,NA,1952,aslg0512_8ch.wav,1.79797901096127,0,1.595439981386,1.01258084756382
VM221101,280,main,8,1,aslg1711,He remembered the way,He,remembered,way,NA,1280,aslg1711_8ch.wav,0.785398163397448,1,-0.756092653326864,0
VM221101,281,main,8,1,bkbg1809,The towel dropped on the floor,towel,dropped,floor,NA,1600,bkbg1809_8ch.wav,-0.169129730652179,0,1.65746055529574,-0.954527894049627
VM221101,282,main,8,1,aslg1809,The east wind was cold,east,wind,cold,NA,1728,aslg1809_8ch.wav,0.785398163397448,1,0.0374897623687147,0
VM221101,283,main,8,1,bkbg1004,The good boy's helping,good,boys,helping,NA,1322.666667,bkbg1004_8ch.wav,-0.202215378349032,0,2.99783619468205,-0.98761354174648
VM221101,284,main,8,1,aslg0310,She took her purse,She,took,purse,NA,1728,aslg0310_8ch.wav,0.785398163397448,1,-0.313655721133476,0
VM221101,285,main,9,3,aslg1003,The child ate some jam,child,ate,jam,NA,1973.333333,aslg1003_4ch.wav,1.78180411432793,0,0.505501273557737,0.996405950930485
VM221101,286,main,9,3,aslg1415,The garden's very neat,gardens,very,neat,NA,1514.666667,aslg1415_4ch.wav,-0.210424450089992,0,-0.612253316783436,-0.99582261348744
VM221101,287,main,9,3,aslg1607,The puppy chased the ball,puppy,chased,ball,NA,1322.666667,aslg1607_4ch.wav,0.785398163397448,1,-1.49605520134962,0
VM221101,288,main,9,3,bkbg0715,He’s holding his nose,Hes,holding,nose,NA,1429.333333,bkbg0715_4ch.wav,1.75376458935866,0,1.88588603081733,0.968366425961214
VM221101,289,main,9,3,bkbg1802,They like orange marmalade,They,like,orange,marmalade,1610.666667,bkbg1802_4ch.wav,0.785398163397448,1,1.0050488368132,0
VM221101,290,main,9,3,aslg1504,The green apples were sour,green,apples,sour,NA,1799.770833,aslg1504_4ch.wav,0.785398163397448,1,2.77869252600697,0
VM221101,291,main,9,2,aslg1008,The bath taps are dripping,bath,taps,dripping,NA,1760,aslg1008_8ch.wav,0.603453626953764,0,1.46622398386281,-0.181944536443685
VM221101,292,main,9,2,bkbg1811,A boy broke the fence,boy,broke,fence,NA,1589.333333,bkbg1811_8ch.wav,0.785398163397448,1,-2.88170276495747,0
VM221101,293,main,9,2,aslg1411,He's starting the engine,Hes,starting,engine,NA,1440,aslg1411_8ch.wav,0.981674317113823,0,1.5946227541638,0.196276153716375
VM221101,294,main,9,2,bkbg1803,The mother shut the window,mother,shut,window,NA,1504,bkbg1803_8ch.wav,0.785398163397448,1,-0.277521188908555,0
VM221101,295,main,9,2,bkbg0404,A boy ran down the path,boy,ran,path,NA,1770.666667,bkbg0404_8ch.wav,0.785398163397448,1,-0.427654740159955,0
VM221101,296,main,9,2,aslg1208,She's sitting on the swing,Shes,sitting,swing,NA,1632,aslg1208_8ch.wav,1.04175412784243,0,-2.68452648781819,0.256355964444984
VM221101,297,main,9,4,bkbg0309,The milk came in a bottle,milk,came,bottle,NA,1653.333333,bkbg0309_4ch.wav,0.785398163397448,1,1.48468378152974,0
VM221101,298,main,9,4,aslg0405,The thief brought a ladder,thief,brought,ladder,NA,1408,aslg0405_4ch.wav,0.506874407144301,0,-2.79370847241753,-0.278523756253147
VM221101,299,main,9,4,bkbg1304,She argued with her sister,She,argued,sister,NA,1589.333333,bkbg1304_4ch.wav,0.785398163397448,1,1.90465600162186,0
VM221101,300,main,9,4,bkbg1812,The yellow pears were lovely,yellow,pears,lovely,NA,1642.666667,bkbg1812_4ch.wav,0.785398163397448,1,-1.64365164729294,0
VM221101,301,main,9,4,aslg0603,The lady was quite cross,lady,quite,cross,NA,1728,aslg0603_4ch.wav,0.937805382691854,0,-0.398323746343556,0.152407219294406
