Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
WB221109,107,main,5,1,aslg0301,The lunch was very early,lunch,very,early,NA,1930.666667,aslg0301_8ch.wav,1.76277502733882,0,-0.490960025943691,0.977376863941375
WB221109,108,main,5,1,aslg1110,The children cleared the table,children,cleared,table,NA,1699.104167,aslg1110_8ch.wav,0.785398163397448,1,2.52953021646678,0
WB221109,109,main,5,1,bkbg1103,She’s washing her dress,Shes,washing,dress,NA,1376,bkbg1103_8ch.wav,-0.141655410595323,0,0.57350840833331,-0.927053573992771
WB221109,110,main,5,1,aslg1010,He's wearing a tie,Hes,wearing,tie,NA,1578.166667,aslg1010_8ch.wav,1.6426419549484,0,0.664955932113929,0.857243791550948
WB221109,111,main,5,3,bkbg1909,He’s reaching for his spoon,Hes,reaching,spoon,NA,1557.333333,bkbg1909_4ch.wav,0.785398163397448,1,-0.593877871534915,0
WB221109,112,main,5,3,bkbg1911,The milkman drives a small van,milkman,drives,small,van,1961.020833,bkbg1911_4ch.wav,1.72195899257947,0,2.1107421785858,0.936560829182019
WB221109,113,main,5,3,bkbg0505,The kitchen sink's empty,kitchen,sink,empty,NA,1749.333333,bkbg0505_4ch.wav,0.785398163397448,1,2.97292952952476,0
WB221109,114,main,5,3,bkbg0910,They went on holiday,They,went,holiday,NA,1269.333333,bkbg0910_4ch.wav,0.785398163397448,1,-2.01080189657038,0
WB221109,115,main,5,3,aslg0614,The woman called her dog,woman,called,dog,NA,1738.666667,aslg0614_4ch.wav,1.7362940717159,0,1.23184058841537,0.950895908318448
WB221109,116,main,5,3,aslg0112,The old shoes were muddy,old,shoes,muddy,NA,1472,aslg0112_4ch.wav,-0.154660973483254,0,2.31104835357861,-0.940059136880703
WB221109,117,main,5,2,bkbg1207,She’s waiting for her bus,Shes,waiting,bus,NA,1450.666667,bkbg1207_8ch.wav,0.785398163397448,1,2.15547037108922,0
WB221109,118,main,5,2,aslg0815,The two ladies were watching,two,ladies,watching,NA,1760,aslg0815_8ch.wav,1.09417621424494,0,-1.10953417554536,0.308778050847493
WB221109,119,main,5,2,aslg1407,The dog heard a noise,dog,heard,noise,NA,1429.333333,aslg1407_8ch.wav,0.522165836320301,0,-1.46333084434857,-0.263232327077147
WB221109,120,main,5,2,bkbg1410,The big fish got away,big,fish,got,away,1578.666667,bkbg1410_8ch.wav,0.785398163397448,1,-0.782726125977229,0
WB221109,121,main,5,2,bkbg2107,She made her bed,She,made,bed,NA,1237.333333,bkbg2107_8ch.wav,0.785398163397448,1,2.30713388156712,0
WB221109,122,main,5,2,bkbg0612,A sharp knife's dangerous,sharp,knifes,dangerous,NA,1834.666667,bkbg0612_8ch.wav,0.996164042885991,0,-2.22428734134422,0.210765879488543
WB221109,123,main,5,1,bkbg1407,They broke all the eggs,They,broke,all,eggs,1376,bkbg1407_8ch.wav,-0.0976700472239412,0,-2.05888596178522,-0.88306821062139
WB221109,124,main,5,1,bkbg2013,She brushed her hair,She,brushed,hair,NA,1269.333333,bkbg2013_8ch.wav,0.785398163397448,1,-1.48056618015933,0
WB221109,125,main,5,1,bkbg1914,The girl held a mirror,girl,held,mirror,NA,1354.666667,bkbg1914_8ch.wav,1.66469936817299,0,-3.05526751735063,0.879301204775546
WB221109,126,main,5,1,aslg1314,The old man is leaving,old,man,leaving,NA,1632,aslg1314_8ch.wav,-0.119476863576362,0,1.59118764428461,-0.904875026973811
WB221109,127,main,5,1,bkbg1511,The tiny baby was pretty,tiny,baby,pretty,NA,1632,bkbg1511_8ch.wav,0.785398163397448,1,-1.39209214575513,0
WB221109,128,main,5,1,bkbg0415,The child grabs the toy,child,grabs,toy,NA,1856,bkbg0415_8ch.wav,-0.242219097420567,0,-2.49164219087775,-1.02761726081801
WB221109,129,main,5,4,bkbg1907,A grocer sells butter,grocer,sells,butter,NA,1461.333333,bkbg1907_4ch.wav,0.785398163397448,1,-0.048879453814141,0
WB221109,130,main,5,4,aslg0705,They're lifting the box,Theyre,lifting,box,NA,1408,aslg0705_4ch.wav,1.03011742941856,0,-1.02624304512268,0.244719266021109
WB221109,131,main,5,4,aslg1310,Mother's filling the kettle,Mothers,filling,kettle,NA,1461.333333,aslg1310_4ch.wav,0.785398163397448,1,0.281287743931004,0
WB221109,132,main,5,4,bkbg2009,Mother made some curtains,Mother,made,curtains,NA,1642.666667,bkbg2009_4ch.wav,0.785398163397448,1,0.385323460849981,0
WB221109,133,main,5,4,aslg0108,The bull chased the lady,bull,chased,lady,NA,1728,aslg0108_4ch.wav,0.560402970961683,0,-2.83865917214035,-0.224995192435765
WB221109,134,main,5,4,aslg1006,The paper boy was cheeky,paper,boy,cheeky,NA,1834.666667,aslg1006_4ch.wav,1.00408268506457,0,1.93947025018772,0.218684521667127
WB221109,135,main,5,2,bkbg2110,The egg cups are on the table,egg,cups,table,NA,1600,bkbg2110_8ch.wav,0.785398163397448,1,2.59327634288821,0
WB221109,136,main,5,2,bkbg0601,The paint dripped on the ground,paint,dripped,ground,NA,1770.666667,bkbg0601_8ch.wav,0.785398163397448,1,2.93401916057806,0
WB221109,137,main,5,2,bkbg0716,The new road’s on the map,new,roads,map,NA,1568,bkbg0716_8ch.wav,0.598331743782811,0,-2.37724245994452,-0.187066419614638
WB221109,138,main,5,2,bkbg0212,The lady’s making a toy,ladys,making,toy,NA,1685.333333,bkbg0212_8ch.wav,0.785398163397448,1,-0.356132292463643,0
WB221109,139,main,5,2,bkbg2116,They lost some money,They,lost,money,NA,1056,bkbg2116_8ch.wav,0.91596464630632,0,2.82137652198121,0.130566482908872
WB221109,140,main,5,2,bkbg0308,He needed his holiday,He,needed,holiday,NA,1429.333333,bkbg0308_8ch.wav,0.785398163397448,1,-1.05355874350807,0
WB221109,141,main,6,3,bkbg0616,The woman tidied her house,woman,tidied,house,NA,1845.333333,bkbg0616_4ch.wav,0.785398163397448,1,-0.499983936098413,0
WB221109,142,main,6,3,aslg0905,The woman called a doctor,woman,called,doctor,NA,1664,aslg0905_4ch.wav,1.77375663509683,0,-1.16605613224593,0.988358471699385
WB221109,143,main,6,3,aslg1706,The doctor came quickly,doctor,came,quickly,NA,1333.333333,aslg1706_4ch.wav,-0.181565817557501,0,-0.93015339151031,-0.96696398095495
WB221109,144,main,6,3,aslg0207,The mother shook her head,mother,shook,head,NA,1589.333333,aslg0207_4ch.wav,0.785398163397448,1,0.729209494988429,0
WB221109,145,main,6,3,bkbg1905,They’re clearing the table,Theyre,clearing,table,NA,1322.666667,bkbg1905_4ch.wav,0.785398163397448,1,-3.04252183480445,0
WB221109,146,main,6,3,aslg0601,The girl knew the story,girl,knew,story,NA,1525.333333,aslg0601_4ch.wav,-0.179870507140958,0,-2.23824597478224,-0.965268670538406
WB221109,147,main,6,4,aslg0515,The nurse helped the child,nurse,helped,child,NA,1774.916667,aslg0515_4ch.wav,0.979602296894219,0,2.81373302794096,0.194204133496771
WB221109,148,main,6,4,bkbg1804,He’s skating with his friend,Hes,skating,with,friend,1664,bkbg1804_4ch.wav,0.785398163397448,1,-2.80844227843774,0
WB221109,149,main,6,4,aslg0406,The horse stands by the gate,horse,stands,gate,NA,1920,aslg0406_4ch.wav,0.648874810976371,0,3.02179651050209,-0.136523352421077
WB221109,150,main,6,4,bkbg1611,They stared at the picture,They,stared,picture,NA,1333.333333,bkbg1611_4ch.wav,0.785398163397448,1,-0.589666490518277,0
WB221109,151,main,6,4,bkbg1616,The painter used a brush,painter,used,brush,NA,1514.666667,bkbg1616_4ch.wav,0.785398163397448,1,0.140507816859987,0
