Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
VG221026,149,main,6,2,aslg1013,The red apples were in a bowl,red,apples,bowl,NA,1747.395833,aslg1013_8ch.wav,0.919824502974877,0,-1.2559916782923,0.134426339577429
VG221026,150,main,6,2,bkbg1510,Flowers grow in the garden,Flowers,grow,garden,NA,1578.666667,bkbg1510_8ch.wav,0.785398163397448,1,0.505016481702967,0
VG221026,151,main,6,2,aslg1002,The meat was too tough,meat,too,tough,NA,1526.541667,aslg1002_8ch.wav,1.05564997052603,0,-0.964141920872418,0.270251807128583
VG221026,152,main,6,2,bkbg0912,The lady packed her bag,lady,packed,bag,NA,1546.666667,bkbg0912_8ch.wav,0.785398163397448,1,-1.40146057692652,0
VG221026,153,main,6,4,bkbg1412,The children washed the plates,children,washed,plates,NA,1781.333333,bkbg1412_4ch.wav,0.49228151136737,0,-0.0296228641074107,-0.293116652030079
VG221026,154,main,6,4,aslg1604,The big needle was sharp,big,needle,sharp,NA,1696,aslg1604_4ch.wav,0.785398163397448,1,-0.404867591757875,0
VG221026,155,main,6,4,bkbg1706,People are going home,People,going,home,NA,1376,bkbg1706_4ch.wav,0.541530607773045,0,1.73446803498717,-0.243867555624403
VG221026,156,main,6,4,aslg0401,The old clothes were dirty,old,clothes,dirty,NA,1600,aslg0401_4ch.wav,0.785398163397448,1,0.0926724784288148,0
VG221026,157,main,6,4,aslg0709,The sailor stood on the deck,sailor,stood,deck,NA,1621.333333,aslg0709_4ch.wav,0.677044585047492,0,-2.46852401677771,-0.108353578349956
VG221026,158,main,6,4,bkbg0709,The bus went early,bus,went,early,NA,1354.666667,bkbg0709_4ch.wav,1.01448685539555,0,0.435042021929253,0.229088691998102
VG221026,159,main,6,1,bkbg1506,The boy hurried to school,boy,hurried,school,NA,1600,bkbg1506_8ch.wav,0.785398163397448,1,-0.532544686550753,0
VG221026,160,main,6,1,bkbg1507,Some nice people are coming,nice,people,coming,NA,1653.333333,bkbg1507_8ch.wav,0.785398163397448,1,1.16841318365972,0
VG221026,161,main,6,1,bkbg1502,The fire was very hot,fire,very,hot,NA,1482.666667,bkbg1502_8ch.wav,1.78249957995474,0,2.53844069201168,0.997101416557288
VG221026,162,main,6,1,bkbg1616,The painter used a brush,painter,used,brush,NA,1514.666667,bkbg1616_8ch.wav,1.77188756016894,0,2.4040205501224,0.986489396771494
VG221026,163,main,6,1,bkbg0515,The naughty girl’s shouting,naughty,girls,shouting,NA,1578.666667,bkbg0515_8ch.wav,0.785398163397448,1,-2.47810745027376,0
VG221026,164,main,6,1,bkbg0510,The dog made an angry noise,dog,made,angry,noise,1971.229167,bkbg0510_8ch.wav,-0.193201370526299,0,0.466530141648604,-0.978599533923747
