Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
KL221026,87,main,4,3,aslg1103,Mother's talking to the milkman,Mothers,talking,milkman,NA,1608.166667,aslg1103_4ch.wav,-0.181253650884312,0,1.57367546246005,-0.966651814281761
KL221026,88,main,4,3,bkbg1911,The milkman drives a small van,milkman,drives,small,van,1961.020833,bkbg1911_4ch.wav,0.785398163397448,1,2.54039989693014,0
KL221026,89,main,4,3,bkbg1110,They’re coming for Christmas,Theyre,coming,Christmas,NA,1312,bkbg1110_4ch.wav,1.69937409824056,0,0.624194929166918,0.913975934843115
KL221026,90,main,4,3,aslg0614,The woman called her dog,woman,called,dog,NA,1738.666667,aslg0614_4ch.wav,0.785398163397448,1,3.11859077155989,0
KL221026,91,main,4,3,bkbg0504,The train had a bad crash,train,bad,crash,NA,1962.666667,bkbg0504_4ch.wav,0.785398163397448,1,0.808744956383952,0
KL221026,92,main,4,3,aslg1412,He's visiting his uncle,Hes,visiting,uncle,NA,1578.666667,aslg1412_4ch.wav,1.70976950200508,0,1.1234031300306,0.924371338607633
KL221026,93,main,5,4,bkbg1606,They called an ambulance,They,called,ambulance,NA,1312,bkbg1606_4ch.wav,0.785398163397448,1,-0.00292155891116918,0
KL221026,94,main,5,4,aslg0802,She closed her eyes,She,closed,eyes,NA,1770.666667,aslg0802_4ch.wav,0.930165510706959,0,-1.70048336271724,0.144767347309511
KL221026,95,main,5,4,bkbg0407,They’re crossing the street,Theyre,crossing,street,NA,1344,bkbg0407_4ch.wav,0.785398163397448,1,-2.46311568460528,0
KL221026,96,main,5,4,bkbg1103,She’s washing her dress,Shes,washing,dress,NA,1376,bkbg1103_4ch.wav,0.785398163397448,1,-0.238854513092128,0
KL221026,97,main,5,4,bkbg0905,The table has three legs,table,three,legs,NA,1760,bkbg0905_4ch.wav,1.00201064426985,0,-2.02817068383909,0.216612480872406
KL221026,98,main,5,4,bkbg1114,Mother picked some flowers,Mother,picked,flowers,NA,1493.333333,bkbg1114_4ch.wav,0.785398163397448,1,-0.108853608680155,0
KL221026,99,main,5,1,aslg0903,The lemons were quite bitter,lemons,quite,bitter,NA,1766.625,aslg0903_8ch.wav,0.785398163397448,1,0.30927018893028,0
KL221026,100,main,5,1,aslg0406,The horse stands by the gate,horse,stands,gate,NA,1920,aslg0406_8ch.wav,1.79114081095887,0,1.50783852951326,1.00574264756142
KL221026,101,main,5,1,bkbg1909,He’s reaching for his spoon,Hes,reaching,spoon,NA,1557.333333,bkbg1909_8ch.wav,-0.103393892156413,0,3.1368108259529,-0.888792055553861
KL221026,102,main,5,1,aslg1808,The farmer sowed some seeds,farmer,sowed,seeds,NA,1824,aslg1808_8ch.wav,0.785398163397448,1,1.7104401669992,0
KL221026,103,main,5,1,aslg1515,The girl told her mother,girl,told,mother,NA,1269.333333,aslg1515_8ch.wav,0.785398163397448,1,-2.31836410196245,0
KL221026,104,main,5,1,aslg1307,The pears were too hard,pears,too,hard,NA,1450.666667,aslg1307_8ch.wav,1.68559622998284,0,-1.07939212812552,0.900198066585388
KL221026,105,main,5,3,bkbg0310,The man cleaned his shoes,man,cleaned,shoes,NA,1824,bkbg0310_4ch.wav,0.785398163397448,1,1.77530299653072,0
KL221026,106,main,5,3,bkbg0114,The lorry carried fruit,lorry,carried,fruit,NA,1706.666667,bkbg0114_4ch.wav,0.785398163397448,1,-1.07817845987453,0
KL221026,107,main,5,3,aslg0514,The man goes to the bank,man,goes,bank,NA,1749.333333,aslg0514_4ch.wav,-0.111422691456868,0,-0.31308274202269,-0.896820854854316
KL221026,108,main,5,3,bkbg2113,The father picked some pears,father,picked,pears,NA,1845.333333,bkbg2113_4ch.wav,1.6861273473028,0,1.57411126160139,0.900729183905352
KL221026,109,main,5,3,bkbg1601,The children wave at the train,children,wave,train,NA,1728,bkbg1601_4ch.wav,0.785398163397448,1,2.16856664897897,0
KL221026,110,main,5,3,bkbg0402,The machine was quite noisy,machine,quite,noisy,NA,1738.666667,bkbg0402_4ch.wav,1.72816485329314,0,1.67725907902878,0.942766689895688
KL221026,111,main,5,4,bkbg0913,The dinner plate's hot,dinner,plates,hot,NA,1344,bkbg0913_4ch.wav,0.785398163397448,1,2.80112509671567,0
KL221026,112,main,5,4,aslg1614,They're hanging up their coats,Theyre,hanging,coats,NA,1792,aslg1614_4ch.wav,0.659185126185406,0,1.29390987343501,-0.126213037212042
KL221026,113,main,5,4,bkbg1714,A girl ran along,girl,ran,along,NA,1376,bkbg1714_4ch.wav,0.785398163397448,1,-1.02172074935249,0
KL221026,114,main,5,4,aslg0113,Father's hiding the presents,Fathers,hiding,presents,NA,1877.333333,aslg0113_4ch.wav,0.997613989541272,0,2.19744182753003,0.212215826143824
KL221026,115,main,5,4,bkbg1504,The shop closed for lunch,shop,closed,lunch,NA,1866.666667,bkbg1504_4ch.wav,0.785398163397448,1,0.140160338687121,0
KL221026,116,main,5,4,aslg0313,They picked some raspberries,They,picked,raspberries,NA,1866.666667,aslg0313_4ch.wav,0.554822860484307,0,0.944458724600506,-0.230575302913142
KL221026,117,main,5,3,bkbg1907,A grocer sells butter,grocer,sells,butter,NA,1461.333333,bkbg1907_4ch.wav,-0.243426184826562,0,1.51878280603206,-1.02882434822401
KL221026,118,main,5,3,bkbg0214,The little baby sleeps,little,baby,sleeps,NA,1610.666667,bkbg0214_4ch.wav,0.785398163397448,1,-0.497137880248483,0
KL221026,119,main,5,3,aslg0410,Someone's hiding in the bushes,Someones,hiding,bushes,NA,1898.666667,aslg0410_4ch.wav,1.78861474984637,0,0.342343901398995,1.00321658644892
KL221026,120,main,5,3,aslg1409,The cows grazed in the field,cows,grazed,field,NA,1728,aslg1409_4ch.wav,-0.178426890438202,0,-0.514694239425609,-0.96382505383565
KL221026,121,main,5,3,aslg0412,The baker iced the cake,baker,iced,cake,NA,1568,aslg0412_4ch.wav,0.785398163397448,1,-0.458936719009069,0
KL221026,122,main,5,3,bkbg1206,Father paid at the gate,Father,paid,at,gate,1440,bkbg1206_4ch.wav,1.6431148558212,0,3.098269041947,0.857716692423752
KL221026,123,main,5,2,aslg0513,They bought some tickets,They,bought,tickets,NA,1472,aslg0513_8ch.wav,1.07600876412235,0,-2.54321692323036,0.290610600724903
KL221026,124,main,5,2,aslg0608,The china vase was broken,china,vase,broken,NA,1851.916667,aslg0608_8ch.wav,0.785398163397448,1,-2.24894523169578,0
KL221026,125,main,5,2,bkbg1109,He wore his yellow shirt,He,wore,yellow,shirt,1493.333333,bkbg1109_8ch.wav,0.518350456587383,0,0.256013949503543,-0.267047706810065
KL221026,126,main,5,2,aslg1512,He's combing his hair,Hes,combing,hair,NA,1365.333333,aslg1512_8ch.wav,0.785398163397448,1,1.89826944221973,0
KL221026,127,main,5,2,bkbg1712,Some brown leaves fell off the tree,brown,leaves,fell,tree,1964.916667,bkbg1712_8ch.wav,0.906025321526678,0,-0.494944080294755,0.12062715812923
KL221026,128,main,5,2,aslg1810,The blue towel was damp,blue,towel,damp,NA,1621.333333,aslg1810_8ch.wav,0.669196687166241,0,-1.6898816923558,-0.116201476231208
KL221026,129,main,5,1,bkbg1310,The big dog was dangerous,big,dog,dangerous,NA,1578.666667,bkbg1310_8ch.wav,0.785398163397448,1,0.199200515633342,0
KL221026,130,main,5,1,aslg0809,The post office was near,post,office,near,NA,1322.666667,aslg0809_8ch.wav,0.785398163397448,1,0.63337721640317,0
KL221026,131,main,5,1,aslg0814,The boiled egg was soft,boiled,egg,soft,NA,1685.333333,aslg0814_8ch.wav,-0.149135441156095,0,3.08255262573082,-0.934533604553544
KL221026,132,main,5,1,aslg0913,The cat jumped onto the table,cat,jumped,table,NA,1696,aslg0913_8ch.wav,0.785398163397448,1,0.697482650243263,0
KL221026,133,main,5,1,aslg1104,She polished her shoes,She,polished,shoes,NA,1431.520833,aslg1104_8ch.wav,-0.215826327757057,0,-2.67652870763903,-1.00122449115451
KL221026,134,main,5,1,aslg1112,The clothes are covered in mud,clothes,covered,mud,NA,1742.583333,aslg1112_8ch.wav,0.785398163397448,1,-2.03064284875315,0
KL221026,135,main,5,2,aslg0213,They're leaving today,Theyre,leaving,today,NA,1444.25,aslg0213_8ch.wav,0.581588918586799,0,0.815192258866967,-0.203809244810649
KL221026,136,main,5,2,bkbg1707,The baby wants his bottle,baby,wants,bottle,NA,1440,bkbg1707_8ch.wav,0.785398163397448,1,-2.37424586830554,0
KL221026,137,main,5,2,aslg0209,The father used a towel,father,used,towel,NA,1525.333333,aslg0209_8ch.wav,0.925047031267106,0,-0.733423671078537,0.139648867869657
KL221026,138,main,5,2,aslg1702,Mother cooked the dinner,Mother,cooked,dinner,NA,1141.333333,aslg1702_8ch.wav,0.588436346626341,0,0.0499755321752433,-0.196961816771107
KL221026,139,main,5,2,aslg0510,The ship sailed up the river,ship,sailed,river,NA,1706.666667,aslg0510_8ch.wav,0.785398163397448,1,2.1876709132989,0
KL221026,140,main,5,2,aslg1110,The children cleared the table,children,cleared,table,NA,1699.104167,aslg1110_8ch.wav,0.785398163397448,1,-1.47962735349942,0
KL221026,141,main,6,3,aslg1114,The three iends are cycling,three,iends,cycling,NA,1736.5,aslg1114_4ch.wav,0.785398163397448,1,-1.55592299132498,0
KL221026,142,main,6,3,bkbg1512,The daughter laid the table,daughter,laid,table,NA,1472,bkbg1512_4ch.wav,0.785398163397448,1,1.82552824189859,0
KL221026,143,main,6,3,aslg0105,The cat played with some wool,cat,played,wool,NA,1792,aslg0105_4ch.wav,-0.146029012474222,0,-2.7672966190116,-0.93142717587167
KL221026,144,main,6,3,bkbg0706,Mother fetches a saucepan,Mother,fetches,saucepan,NA,1642.666667,bkbg0706_4ch.wav,0.785398163397448,1,0.0843094047670717,0
KL221026,145,main,6,3,aslg1803,The baby sleeps in a cot,baby,sleeps,cot,NA,1557.333333,aslg1803_4ch.wav,0.785398163397448,1,-0.785374140889976,0
KL221026,146,main,6,3,bkbg1311,The strawberry jam was sweet,strawberry,jam,sweet,NA,1685.333333,bkbg1311_4ch.wav,-0.226881702376177,0,-1.99554091838091,-1.01227986577363
KL221026,147,main,6,4,aslg0502,He broke into the safe,He,broke,safe,NA,1749.333333,aslg0502_4ch.wav,0.785398163397448,1,-2.83093028357871,0
KL221026,148,main,6,4,bkbg0707,They washed in cold water,They,washed,cold,water,1557.333333,bkbg0707_4ch.wav,0.564298693536323,0,2.6611209685419,-0.221099469861125
KL221026,149,main,6,4,aslg1608,The father answered the door,father,answered,door,NA,1493.333333,aslg1608_4ch.wav,0.785398163397448,1,-0.407534488728058,0
KL221026,150,main,6,4,bkbg0107,The green tomatoes are small,green,tomatoes,small,NA,1962.666667,bkbg0107_4ch.wav,1.0986125794269,0,-2.92086534081545,0.313214416029452
KL221026,151,main,6,4,aslg0404,The new house was empty,new,house,empty,NA,1408,aslg0404_4ch.wav,0.785398163397448,1,-1.36796037736948,0
KL221026,152,main,6,4,bkbg1703,The sky was very blue,sky,very,blue,NA,1589.333333,bkbg1703_4ch.wav,0.785398163397448,1,-2.09834881503119,0
KL221026,153,main,6,3,bkbg1409,The girl plays with the baby,girl,plays,baby,NA,1642.666667,bkbg1409_4ch.wav,-0.223775860184747,0,1.38894267173117,-1.0091740235822
KL221026,154,main,6,3,bkbg1111,The cow gave some milk,cow,gave,milk,NA,1418.666667,bkbg1111_4ch.wav,-0.0599724072055574,0,2.08623190239555,-0.845370570603006
KL221026,155,main,6,3,aslg1105,Some iends stayed for supper,iends,stayed,supper,NA,1930.666667,aslg1105_4ch.wav,0.785398163397448,1,2.78213970535281,0
KL221026,156,main,6,3,bkbg0912,The lady packed her bag,lady,packed,bag,NA,1546.666667,bkbg0912_4ch.wav,0.785398163397448,1,1.40519819346927,0
