Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
DB221102,74,main,4,1,bkbg0816,The coat lies on a chair,coat,lies,on,chair,1664,bkbg0816_8ch.wav,-0.0812824030994497,0,2.1954572979259,-0.866680566496898
DB221102,75,main,4,4,bkbg1601,The children wave at the train,children,wave,train,NA,1728,bkbg1601_4ch.wav,0.785398163397448,1,-1.85412700133318,0
DB221102,76,main,4,4,aslg0903,The lemons were quite bitter,lemons,quite,bitter,NA,1766.625,aslg0903_4ch.wav,0.785398163397448,1,3.0821468893765,0
DB221102,77,main,4,4,bkbg0313,Father looked at the book,Father,looked,book,NA,1536,bkbg0313_4ch.wav,1.03875375369906,0,1.23911684637147,0.253355590301609
DB221102,78,main,4,4,aslg1711,He remembered the way,He,remembered,way,NA,1280,aslg1711_4ch.wav,0.785398163397448,1,2.6905967608411,0
DB221102,79,main,4,4,bkbg1015,The buckets hold water,buckets,hold,water,NA,1482.666667,bkbg1015_4ch.wav,0.670465485856799,0,0.328695270620726,-0.11493267754065
DB221102,80,main,4,4,aslg0302,The dirty boy is washing,dirty,boy,washing,NA,1866.666667,aslg0302_4ch.wav,0.483143221691454,0,-0.110837447480012,-0.302254941705995
DB221102,81,main,4,3,aslg1202,The tall man was thin,tall,man,thin,NA,1845.333333,aslg1202_4ch.wav,0.785398163397448,1,-1.85169062220769,0
DB221102,82,main,4,3,bkbg2114,The kettle boiled quickly,kettle,boiled,quickly,NA,1568,bkbg2114_4ch.wav,0.785398163397448,1,-1.01416623431449,0
DB221102,83,main,4,3,bkbg0212,The lady’s making a toy,ladys,making,toy,NA,1685.333333,bkbg0212_4ch.wav,1.81024289067246,0,0.231054934101766,1.02484472727502
DB221102,84,main,4,3,bkbg1605,A lady buys some butter,lady,buys,butter,NA,1557.333333,bkbg1605_4ch.wav,0.785398163397448,1,1.72439097264764,0
DB221102,85,main,4,3,bkbg1504,The shop closed for lunch,shop,closed,lunch,NA,1866.666667,bkbg1504_4ch.wav,-0.220050337830591,0,-0.680914977232898,-1.00544850122804
DB221102,86,main,4,3,bkbg0112,The boy did a handstand,boy,did,handstand,NA,1685.333333,bkbg0112_4ch.wav,-0.206088927938006,0,-2.89075562968071,-0.991487091335455
DB221102,87,main,4,1,aslg1413,The jam sticks to the plate,jam,sticks,plate,NA,1600,aslg1413_8ch.wav,0.785398163397448,1,-2.79843442626383,0
DB221102,88,main,4,1,bkbg0615,The broom stood in the corner,broom,stood,corner,NA,1610.666667,bkbg0615_8ch.wav,0.785398163397448,1,-1.19635057828795,0
DB221102,89,main,4,1,aslg1812,Mother's reading a story,Mothers,reading,story,NA,1365.333333,aslg1812_8ch.wav,1.73402549769767,0,-0.93507793500318,0.948627334300221
DB221102,90,main,4,1,bkbg0707,They washed in cold water,They,washed,cold,water,1557.333333,bkbg0707_8ch.wav,1.67234841216426,0,-2.0536776870549,0.88695024876681
DB221102,91,main,4,1,bkbg1109,He wore his yellow shirt,He,wore,yellow,shirt,1493.333333,bkbg1109_8ch.wav,0.785398163397448,1,-1.78781299846369,0
DB221102,92,main,4,1,aslg0515,The nurse helped the child,nurse,helped,child,NA,1774.916667,aslg0515_8ch.wav,0.785398163397448,1,-2.3382613422719,0
DB221102,93,main,5,4,bkbg0411,The jam jar was full,jam,jar,full,NA,1429.333333,bkbg0411_4ch.wav,0.639851232863846,0,1.14194095693073,-0.145546930533602
DB221102,94,main,5,4,bkbg0408,Lemons grow on trees,Lemons,grow,trees,NA,1653.333333,bkbg0408_4ch.wav,0.474926853006381,0,2.16242865996442,-0.310471310391067
DB221102,95,main,5,4,bkbg1505,The driver starts the engine,driver,starts,engine,NA,1813.333333,bkbg1505_4ch.wav,0.785398163397448,1,2.11991912683769,0
