Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
JV221004,46,main,4,2,aslg0108,The bull chased the lady,bull,chased,lady,NA,1728,aslg0108_8ch.wav,0.937037683122696,0,3.10392847893645,0.151639519725248
JV221004,47,main,4,2,aslg1301,The story's very exciting,storys,very,exciting,NA,1888,aslg1301_8ch.wav,0.668123681955745,0,2.22218017155411,-0.117274481441704
JV221004,48,main,4,2,aslg0712,The back door was shut,back,door,shut,NA,1290.666667,aslg0712_8ch.wav,0.785398163397448,1,-3.05016722314395,0
JV221004,49,main,4,2,aslg1709,The milk was very cold,milk,very,cold,NA,1536,aslg1709_8ch.wav,0.785398163397448,1,-0.605113661541018,0
JV221004,50,main,4,2,bkbg0805,The family bought a house,family,bought,house,NA,1664,bkbg0805_8ch.wav,0.974880753659522,0,0.118791930701183,0.189482590262074
JV221004,51,main,4,1,aslg0212,The lady pushed the pram,lady,pushed,pram,NA,1429.333333,aslg0212_8ch.wav,1.74579655212769,0,-0.588286070697098,0.960398388730237
JV221004,52,main,4,1,aslg1812,Mother's reading a story,Mothers,reading,story,NA,1365.333333,aslg1812_8ch.wav,0.785398163397448,1,0.242317152061381,0
JV221004,53,main,4,1,bkbg0212,The lady’s making a toy,ladys,making,toy,NA,1685.333333,bkbg0212_8ch.wav,0.785398163397448,1,-1.56192348177518,0
JV221004,54,main,4,1,bkbg1807,She talked to her doll,She,talked,doll,NA,1376,bkbg1807_8ch.wav,1.68220904649199,0,-1.43073500086176,0.896810883094544
JV221004,55,main,4,1,bkbg0911,Baby broke his mug,Baby,broke,mug,NA,1397.333333,bkbg0911_8ch.wav,1.68151373158798,0,1.93813432699374,0.896115568190527
JV221004,56,main,4,1,bkbg0513,The light went out,light,went,out,NA,1546.666667,bkbg0513_8ch.wav,0.785398163397448,1,1.87894212757118,0
JV221004,57,main,4,3,aslg1507,The towel's quite dry,towels,quite,dry,NA,1781.333333,aslg1507_4ch.wav,-0.173137825392032,0,-0.796545794794521,-0.958535988789481
JV221004,58,main,4,3,bkbg0810,They heard a funny noise,They,heard,funny,noise,1557.333333,bkbg0810_4ch.wav,1.7662078848477,0,0.00273959013868341,0.980809721450254
JV221004,59,main,4,3,bkbg1307,He’s cleaning his car,Hes,cleaning,car,NA,1269.333333,bkbg1307_4ch.wav,0.785398163397448,1,2.68134824042236,0
JV221004,60,main,4,3,bkbg1108,The little girl was happy,little,girl,happy,NA,1386.666667,bkbg1108_4ch.wav,-0.227426293189101,0,-0.593016730792063,-1.01282445658655
JV221004,61,main,4,3,aslg1511,They're buying some lunch,Theyre,buying,lunch,NA,1333.333333,aslg1511_4ch.wav,0.785398163397448,1,2.40614971163346,0
JV221004,62,main,4,3,bkbg1613,The oven door was open,oven,door,open,NA,1429.333333,bkbg1613_4ch.wav,-0.151185602194988,0,-0.0543381477533663,-0.936583765592436
JV221004,63,main,4,4,bkbg0904,She stood near her window,She,stood,window,NA,1653.333333,bkbg0904_4ch.wav,0.785398163397448,1,1.70463262379488,0
JV221004,64,main,4,4,aslg0213,They're leaving today,Theyre,leaving,today,NA,1444.25,aslg0213_4ch.wav,0.561625746788033,0,-0.684944505148689,-0.223772416609415
JV221004,65,main,4,4,aslg0311,The team lost the match,team,lost,match,NA,1536,aslg0311_4ch.wav,0.785398163397448,1,0.119424558973003,0
JV221004,66,main,4,4,bkbg0308,He needed his holiday,He,needed,holiday,NA,1429.333333,bkbg0308_4ch.wav,0.785398163397448,1,2.79322509376632,0
JV221004,67,main,4,4,bkbg1510,Flowers grow in the garden,Flowers,grow,garden,NA,1578.666667,bkbg1510_4ch.wav,1.03731061737641,0,-0.174846021586915,0.251912453978965
JV221004,68,main,4,4,bkbg1308,The mouse found the cheese,mouse,found,cheese,NA,1482.666667,bkbg1308_4ch.wav,0.785398163397448,1,-0.207194498687833,0
JV221004,69,main,4,1,bkbg0607,The sun melted the snow,sun,melted,snow,NA,1738.666667,bkbg0607_8ch.wav,0.785398163397448,1,0.159679696209704,0
JV221004,70,main,4,1,bkbg1703,The sky was very blue,sky,very,blue,NA,1589.333333,bkbg1703_8ch.wav,-0.187625887543201,0,1.51043128647435,-0.973024050940649
JV221004,71,main,4,1,aslg1001,She sings in the bath,She,sings,bath,NA,1930.666667,aslg1001_8ch.wav,-0.204972462878728,0,1.19577139069116,-0.990370626276176
JV221004,72,main,4,1,aslg1509,The lion escaped from the zoo,lion,escaped,zoo,NA,1792,aslg1509_8ch.wav,0.785398163397448,1,1.69214408308216,0
JV221004,73,main,4,1,aslg1111,The man forgot his change,man,forgot,change,NA,1932.75,aslg1111_8ch.wav,-0.11027378743781,0,-0.0516356886480498,-0.895671950835259
JV221004,74,main,4,1,aslg0509,The apple pie was hot,apple,pie,hot,NA,1482.666667,aslg0509_8ch.wav,1.76653438447653,0,2.29617907776623,0.981136221079079
JV221004,75,main,4,4,aslg1708,They ran up the hill,They,ran,hill,NA,1034.666667,aslg1708_4ch.wav,0.785398163397448,1,-1.21751809023297,0
JV221004,76,main,4,4,bkbg0112,The boy did a handstand,boy,did,handstand,NA,1685.333333,bkbg0112_4ch.wav,1.02959791446416,0,-1.39395880482378,0.244199751066708
JV221004,77,main,4,4,bkbg1715,The mother reads a paper,mother,reads,paper,NA,1386.666667,bkbg1715_4ch.wav,0.785398163397448,1,2.90129846646782,0
JV221004,78,main,4,4,bkbg1407,They broke all the eggs,They,broke,all,eggs,1376,bkbg1407_4ch.wav,0.785398163397448,1,0.504726804081756,0
JV221004,79,main,4,4,aslg0915,The boy told a joke,boy,told,joke,NA,1322.666667,aslg0915_4ch.wav,0.523952291106699,0,0.910183171497338,-0.261445872290749
JV221004,80,main,4,4,aslg0606,The husband cleaned the car,husband,cleaned,car,NA,1546.666667,aslg0606_4ch.wav,0.785398163397448,1,-3.04667633414919,0
JV221004,81,main,4,2,bkbg0510,The dog made an angry noise,dog,made,angry,noise,1971.229167,bkbg0510_8ch.wav,1.02764633186169,0,2.91224902567229,0.242248168464239
JV221004,82,main,4,2,aslg0306,They emptied their pockets,They,emptied,pockets,NA,1866.666667,aslg0306_8ch.wav,0.785398163397448,1,2.28612072287236,0
JV221004,83,main,4,2,aslg1307,The pears were too hard,pears,too,hard,NA,1450.666667,aslg1307_8ch.wav,0.785398163397448,1,2.71298335101038,0
JV221004,84,main,4,2,bkbg0915,The child drank some milk,child,drank,milk,NA,1642.666667,bkbg0915_8ch.wav,0.890179995113849,0,0.832660689061345,0.104781831716401
JV221004,85,main,4,2,aslg0408,The gardener trimmed the hedge,gardener,trimmed,hedge,NA,1578.666667,aslg0408_8ch.wav,0.660947849403457,0,-0.197851819636547,-0.124450313993991
JV221004,86,main,4,2,bkbg1702,He drinks from his mug,He,drinks,mug,NA,1248,bkbg1702_8ch.wav,0.785398163397448,1,-2.60359490212526,0
JV221004,87,main,4,3,bkbg2108,Bananas are yellow fruit,Bananas,yellow,fruit,NA,1792,bkbg2108_4ch.wav,1.67746700567681,0,-1.66001135507964,0.892068842279361
JV221004,88,main,4,3,bkbg0115,The rain came down,rain,came,down,NA,1461.333333,bkbg0115_4ch.wav,0.785398163397448,1,-2.68681805853645,0
JV221004,89,main,4,3,bkbg0412,They’re kneeling down,Theyre,kneeling,down,NA,1226.666667,bkbg0412_4ch.wav,1.64329830706192,0,0.198189828630869,0.857900143664469
JV221004,90,main,4,3,bkbg2007,The baby has blue eyes,baby,blue,eyes,NA,1706.666667,bkbg2007_4ch.wav,0.785398163397448,1,-0.934639104347528,0
JV221004,91,main,4,3,aslg1706,The doctor came quickly,doctor,came,quickly,NA,1333.333333,aslg1706_4ch.wav,0.785398163397448,1,-2.99618889123046,0
JV221004,92,main,4,3,aslg0105,The cat played with some wool,cat,played,wool,NA,1792,aslg0105_4ch.wav,1.72247837369564,0,-2.12290768023814,0.93708021029819
JV221004,93,main,5,4,bkbg1208,The bread van's coming,bread,vans,coming,NA,1269.333333,bkbg1208_4ch.wav,0.474731893608443,0,-0.736323478726702,-0.310666269789005
JV221004,94,main,5,4,aslg1009,They came at Easter,They,came,Easter,NA,1597.4375,aslg1009_4ch.wav,0.906315713985436,0,-0.0533538126913989,0.120917550587988
JV221004,95,main,5,4,aslg1210,The children heard the doorbell,children,heard,doorbell,NA,1638.916667,aslg1210_4ch.wav,0.785398163397448,1,-2.93845375681729,0
JV221004,96,main,5,4,bkbg0603,They laughed at his story,They,laughed,story,NA,1450.666667,bkbg0603_4ch.wav,1.08440085008018,0,0.109157709518076,0.299002686682729
JV221004,97,main,5,4,aslg1608,The father answered the door,father,answered,door,NA,1493.333333,aslg1608_4ch.wav,0.495389138591527,0,2.3969787185685,-0.290009024805922
JV221004,98,main,5,4,bkbg2101,The pepper pot was empty,pepper,pot,empty,NA,1514.666667,bkbg2101_4ch.wav,0.785398163397448,1,2.29750541786352,0
JV221004,99,main,5,2,bkbg1313,The children are all eating,children,all,eating,NA,1536,bkbg1313_8ch.wav,0.785398163397448,1,3.08449053896287,0
JV221004,100,main,5,2,bkbg0102,The car engine's running,car,engines,running,NA,1546.666667,bkbg0102_8ch.wav,1.04119603859512,0,0.475408882328084,0.255797875197668
JV221004,101,main,5,2,bkbg1801,The cake shop's opening,cake,shops,opening,NA,1376,bkbg1801_8ch.wav,0.4847557175671,0,-1.95836722950484,-0.300642445830348
JV221004,102,main,5,2,bkbg1910,She hurt her hand,She,hurt,hand,NA,1344,bkbg1910_8ch.wav,0.785398163397448,1,0.116875546947452,0
JV221004,103,main,5,2,bkbg0410,Some animals sleep on straw,animals,sleep,on,straw,1962.666667,bkbg0410_8ch.wav,0.785398163397448,1,2.88578364133309,0
JV221004,104,main,5,2,bkbg0405,The house had a nice garden,house,nice,garden,NA,1728,bkbg0405_8ch.wav,0.48261001586517,0,2.29633845206335,-0.302788147532279
JV221004,105,main,5,3,bkbg0602,The mother stirs the tea,mother,stirs,tea,NA,1546.666667,bkbg0602_4ch.wav,-0.261034735993146,0,1.56818559493368,-1.04643289939059
JV221004,106,main,5,3,bkbg0411,The jam jar was full,jam,jar,full,NA,1429.333333,bkbg0411_4ch.wav,0.785398163397448,1,-2.65303767378757,0
JV221004,107,main,5,3,aslg0112,The old shoes were muddy,old,shoes,muddy,NA,1472,aslg0112_4ch.wav,0.785398163397448,1,-0.937217599102603,0
JV221004,108,main,5,3,bkbg0202,They had a lovely day,They,lovely,day,NA,1301.333333,bkbg0202_4ch.wav,1.81732194401704,0,2.793814055282,1.03192378061959
JV221004,109,main,5,3,aslg0313,They picked some raspberries,They,picked,raspberries,NA,1866.666667,aslg0313_4ch.wav,0.785398163397448,1,2.42861554963463,0
JV221004,110,main,5,3,bkbg0301,The glass bowl broke,glass,bowl,broke,NA,1621.333333,bkbg0301_4ch.wav,1.64791050699784,0,2.47950197863506,0.86251234360039
JV221004,111,main,5,4,bkbg2012,The raincoat's hanging up,raincoats,hanging,up,NA,1610.666667,bkbg2012_4ch.wav,0.785398163397448,1,-2.572211989116,0
JV221004,112,main,5,4,bkbg1401,The angry man shouted,angry,man,shouted,NA,1587.645833,bkbg1401_4ch.wav,0.93880453236796,0,2.5331427726605,0.153406368970512
JV221004,113,main,5,4,bkbg1204,He lost his hat,He,lost,hat,NA,1013.333333,bkbg1204_4ch.wav,0.785398163397448,1,0.859926690345056,0
JV221004,114,main,5,4,bkbg0214,The little baby sleeps,little,baby,sleeps,NA,1610.666667,bkbg0214_4ch.wav,0.537859996545738,0,1.81562763554404,-0.24753816685171
JV221004,115,main,5,4,aslg0612,The men watched the race,men,watched,race,NA,1575.541667,aslg0612_4ch.wav,0.967808366348835,0,0.990342665599138,0.182410202951386
JV221004,116,main,5,4,aslg1004,They're stealing the apples,Theyre,stealing,apples,NA,1674.666667,aslg1004_4ch.wav,0.785398163397448,1,1.3986652454049,0
JV221004,117,main,5,1,aslg1311,The lady writes to her sister,lady,writes,sister,NA,1717.333333,aslg1311_8ch.wav,0.785398163397448,1,-3.0229471983803,0
JV221004,118,main,5,1,bkbg1210,The football game's over,football,games,over,NA,1376,bkbg1210_8ch.wav,1.76915267603128,0,1.96004125644732,0.983754512633833
JV221004,119,main,5,1,bkbg1713,The milkman carried the cream,milkman,carried,cream,NA,1802.666667,bkbg1713_8ch.wav,-0.248923499805375,0,0.079930315091739,-1.03432166320282
JV221004,120,main,5,1,bkbg1514,The mother tied the string,mother,tied,string,NA,1493.333333,bkbg1514_8ch.wav,0.785398163397448,1,1.46106962159887,0
JV221004,121,main,5,1,aslg1802,The girl carried a basket,girl,carried,basket,NA,1930.666667,aslg1802_8ch.wav,-0.211582387828161,0,0.546151913740065,-0.996980551225609
JV221004,122,main,5,1,aslg0812,The baby lost his rattle,baby,lost,rattle,NA,1685.333333,aslg0812_8ch.wav,0.785398163397448,1,1.39058231771843,0
JV221004,123,main,5,2,bkbg1003,She looked in her mirror,She,looked,in,mirror,1194.666667,bkbg1003_8ch.wav,0.785398163397448,1,0.388062724975459,0
JV221004,124,main,5,2,bkbg1306,Potatoes grow in the ground,otatoes,row,ground,NA,1802.666667,bkbg1306_8ch.wav,0.606158670471335,0,-0.877870936846774,-0.179239492926113
JV221004,125,main,5,2,aslg1613,The car hit the tree,car,hit,tree,NA,1557.333333,aslg1613_8ch.wav,0.785398163397448,1,1.69046837938385,0
JV221004,126,main,5,2,aslg0611,The leaves dropped from the trees,leaves,dropped,trees,NA,1966.166667,aslg0611_8ch.wav,0.785398163397448,1,2.01721952930224,0
JV221004,127,main,5,2,aslg0412,The baker iced the cake,baker,iced,cake,NA,1568,aslg0412_8ch.wav,1.0413730392101,0,1.86368397134986,0.255974875812649
JV221004,128,main,5,2,bkbg0114,The lorry carried fruit,lorry,carried,fruit,NA,1706.666667,bkbg0114_8ch.wav,0.785398163397448,1,2.73950335871332,0
JV221004,129,main,5,3,aslg0307,The new shoes were tight,new,shoes,tight,NA,1941.333333,aslg0307_4ch.wav,1.79689329408224,0,-0.601569373147675,1.01149513068479
JV221004,130,main,5,3,bkbg2110,The egg cups are on the table,egg,cups,table,NA,1600,bkbg2110_4ch.wav,0.785398163397448,1,2.78961629137918,0
JV221004,131,main,5,3,aslg1609,The iends came for tea,iends,came,tea,NA,1632,aslg1609_4ch.wav,0.785398163397448,1,1.9760839802951,0
JV221004,132,main,5,3,aslg0902,They parked by the station,They,parked,station,NA,1781.333333,aslg0902_4ch.wav,-0.0627540807859849,0,0.848717128186637,-0.848152244183433
JV221004,133,main,5,3,aslg0507,She's wrapping the parcel,Shes,wrapping,parcel,NA,1715.104167,aslg0507_4ch.wav,0.785398163397448,1,-2.70708771056615,0
JV221004,134,main,5,3,aslg1206,The lady spoke to the driver,lady,spoke,driver,NA,1724.479167,aslg1206_4ch.wav,-0.0921954809969724,0,-0.502832658132661,-0.877593644394421
JV221004,135,main,5,1,aslg0512,The noisy dog is barking,noisy,dog,barking,NA,1952,aslg0512_8ch.wav,-0.164707413878987,0,-2.65954350515176,-0.950105577276436
JV221004,136,main,5,1,bkbg0701,The children dropped the bag,children,dropped,bag,NA,1728,bkbg0701_8ch.wav,0.785398163397448,1,-3.06465011959446,0
JV221004,137,main,5,1,aslg0707,The driver hooted his horn,driver,hooted,horn,NA,1813.333333,aslg0707_8ch.wav,1.82698605397357,0,2.4839354588719,1.04158789057613
JV221004,138,main,5,1,aslg1806,They're living by the sea,Theyre,living,sea,NA,1674.666667,aslg1806_8ch.wav,-0.170559748592185,0,-3.1250129049866,-0.955957911989633
JV221004,139,main,5,1,bkbg1011,He broke his leg,He,broke,leg,NA,981.3333333,bkbg1011_8ch.wav,0.785398163397448,1,1.22324952527761,0
JV221004,140,main,5,1,bkbg0309,The milk came in a bottle,milk,came,bottle,NA,1653.333333,bkbg0309_8ch.wav,0.785398163397448,1,-2.10190779645475,0
JV221004,141,main,6,2,bkbg1002,The cleaner used a broom,cleaner,used,broom,NA,1632,bkbg1002_8ch.wav,0.785398163397448,1,-0.823072940783787,0
JV221004,142,main,6,2,bkbg1914,The girl held a mirror,girl,held,mirror,NA,1354.666667,bkbg1914_8ch.wav,1.03844751104477,0,-0.975246066645445,0.253049347647319
