Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
NK221102,71,main,4,3,aslg0715,The young mother's shopping,young,mothers,shopping,NA,1717.333333,aslg0715_4ch.wav,0.785398163397448,1,0.835983006616592,0
NK221102,72,main,4,3,bkbg1904,The washing machine broke,washing,machine,broke,NA,1557.333333,bkbg1904_4ch.wav,0.785398163397448,1,1.82770363437346,0
NK221102,73,main,4,3,bkbg1710,The scissors are quite sharp,scissors,quite,sharp,NA,1546.666667,bkbg1710_4ch.wav,-0.181173875185354,0,-2.33758694589475,-0.966572038582802
NK221102,74,main,4,3,bkbg1605,A lady buys some butter,lady,buys,butter,NA,1557.333333,bkbg1605_4ch.wav,-0.178728325393755,0,2.33127094323407,-0.964126488791203
NK221102,75,main,4,2,bkbg1308,The mouse found the cheese,mouse,found,cheese,NA,1482.666667,bkbg1308_8ch.wav,0.785398163397448,1,2.67651533394915,0
NK221102,76,main,4,2,bkbg0505,The kitchen sink's empty,kitchen,sink,empty,NA,1749.333333,bkbg0505_8ch.wav,0.552279636574036,0,0.352790779834548,-0.233118526823413
NK221102,77,main,4,2,aslg0411,The waiter lit the candles,waiter,lit,candles,NA,1749.333333,aslg0411_8ch.wav,0.785398163397448,1,-0.4759837209736,0
NK221102,78,main,4,2,bkbg1208,The bread van's coming,bread,vans,coming,NA,1269.333333,bkbg1208_8ch.wav,0.642999764790909,0,-0.727242303227693,-0.142398398606539
NK221102,79,main,4,2,aslg1807,The church stood on the hill,church,stood,hill,NA,1450.666667,aslg1807_8ch.wav,0.785398163397448,1,0.572701200119043,0
NK221102,80,main,4,2,bkbg1414,The sign showed the way,sign,showed,way,NA,1600,bkbg1414_8ch.wav,0.785398163397448,1,-0.528006350662712,0
NK221102,81,main,4,4,aslg1509,The lion escaped from the zoo,lion,escaped,zoo,NA,1792,aslg1509_4ch.wav,0.569642282212556,0,1.20295528975774,-0.215755881184893
NK221102,82,main,4,4,bkbg1404,Mother opens the drawer,Mother,opens,drawer,NA,1418.666667,bkbg1404_4ch.wav,0.652897427654949,0,0.644531866500876,-0.132500735742499
